,casualty_class,sex_of_casualty,age_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
517,2,2,33,3,0,0,1,0,0,9,1,6
518,2,2,24,3,0,0,0,4,0,11,1,10
519,2,2,25,3,0,0,0,4,0,11,1,4
520,2,1,20,3,0,0,1,0,0,9,1,2
521,1,2,29,3,0,0,0,0,0,9,1,1
522,1,1,51,3,0,0,0,0,0,9,1,7
523,1,1,18,3,0,0,0,0,0,3,1,3
524,1,1,34,3,0,0,0,0,0,8,1,3
525,2,2,24,3,0,0,2,0,0,9,1,3
526,1,2,31,3,0,0,0,0,0,9,1,3
527,1,2,34,3,0,0,0,0,0,1,1,3
528,1,1,38,3,0,0,0,0,0,1,1,5
529,3,1,27,3,5,1,0,0,0,0,1,5
530,1,1,47,3,0,0,0,0,0,9,1,2
531,1,1,36,3,0,0,0,0,0,9,1,4
532,1,1,50,3,0,0,0,0,0,1,1,3
533,3,1,39,3,1,3,0,0,0,0,1,1
534,1,1,39,3,0,0,0,0,0,9,1,2
535,1,1,25,3,0,0,0,0,0,1,1,3
536,1,1,28,3,0,0,0,0,0,3,1,6
537,1,1,20,2,0,0,0,0,0,3,1,8
538,1,1,39,3,0,0,0,0,0,3,1,9
539,2,1,26,3,0,0,2,0,0,8,1,3
540,1,1,14,3,0,0,0,0,0,1,1,3
541,3,1,92,2,5,3,0,0,0,0,1,8
542,1,2,33,3,0,0,0,0,0,9,1,2
543,1,1,27,3,0,0,0,0,0,4,1,3
544,1,2,50,3,0,0,0,0,0,9,1,7
545,2,2,85,3,0,0,1,0,0,9,1,3
546,1,1,54,3,0,0,0,0,0,9,1,2
547,1,1,21,3,0,0,0,0,0,1,1,3
548,1,1,20,3,0,0,0,0,0,9,1,2
549,1,1,29,3,0,0,0,0,0,3,1,2
550,1,1,35,3,0,0,0,0,0,9,3,6
551,2,2,33,3,0,0,1,0,0,9,1,9
552,3,1,34,3,1,1,0,0,0,0,1,6
553,1,2,49,3,0,0,0,0,0,8,1,2
554,1,1,48,2,0,0,0,0,0,1,1,4
555,1,1,37,2,0,0,0,0,0,5,1,5
556,1,1,29,3,0,0,0,0,0,9,1,1
557,1,2,47,3,0,0,0,0,0,9,1,4
558,1,1,39,3,0,0,0,0,0,9,1,3
559,2,1,6,3,0,0,2,0,0,9,1,3
560,3,1,12,3,1,1,0,0,0,0,1,5
561,3,2,11,2,4,3,0,0,0,0,1,2
562,1,2,29,3,0,0,0,0,0,9,1,6
563,1,1,49,3,0,0,0,0,0,1,1,7
564,1,1,32,3,0,0,0,0,0,9,1,1
565,1,2,24,3,0,0,0,0,0,9,1,2
566,1,2,32,3,0,0,0,0,0,9,1,3
567,3,2,20,3,4,1,0,0,0,0,1,4
568,3,2,50,3,5,1,0,0,0,0,1,1
569,3,1,9,3,8,4,0,0,0,0,1,9
570,2,2,34,3,0,0,0,3,0,11,1,1
571,1,1,30,2,0,0,0,0,0,1,1,2
572,2,2,47,3,0,0,0,4,0,11,1,3
573,3,2,58,3,1,3,0,0,0,0,1,1
574,1,1,20,3,0,0,0,0,0,9,1,3
575,1,1,30,3,0,0,0,0,0,9,1,4
576,1,1,21,3,0,0,0,0,0,1,1,4
577,1,1,35,3,0,0,0,0,0,1,1,3
578,3,2,87,2,1,3,0,0,0,0,1,4
579,1,1,49,3,0,0,0,0,0,19,1,3
580,1,1,45,3,0,0,0,0,0,9,1,7
581,1,1,61,3,0,0,0,0,0,9,1,4
582,2,1,10,3,0,0,2,0,0,9,1,4
583,1,1,43,3,0,0,0,0,0,9,1,5
584,1,2,45,3,0,0,0,0,0,1,1,3
585,3,1,32,3,1,4,0,0,0,0,1,7
586,1,1,27,3,0,0,0,0,0,9,1,1
587,2,1,20,3,0,0,1,0,0,9,1,3
588,1,1,47,3,0,0,0,0,0,8,1,2
589,1,1,36,3,0,0,0,0,0,9,1,2
590,1,1,49,3,0,0,0,0,0,19,1,9
591,1,2,74,3,0,0,0,0,0,1,1,5
592,3,1,12,3,4,1,0,0,0,0,1,4
593,1,1,47,3,0,0,0,0,0,9,1,5
594,1,1,42,3,0,0,0,0,0,19,1,8
595,3,2,26,3,1,3,0,0,0,0,1,2
596,1,1,21,3,0,0,0,0,0,1,1,3
597,3,2,30,3,5,1,0,0,0,0,1,4
598,1,1,22,3,0,0,0,0,0,3,1,3
599,1,2,28,3,0,0,0,0,0,9,1,2
600,2,1,29,3,0,0,1,0,0,9,1,2
601,3,2,29,3,5,3,0,0,0,0,1,4
602,3,2,31,3,1,3,0,0,0,0,1,4
603,3,2,55,3,1,1,0,0,0,0,1,2
604,1,2,21,3,0,0,0,0,0,9,1,6
605,1,1,49,3,0,0,0,0,0,9,1,6
606,2,2,48,3,0,0,1,0,0,9,1,6
607,1,1,39,3,0,0,0,0,0,1,1,8
608,3,2,26,3,4,3,0,0,0,0,1,5
609,1,1,21,3,0,0,0,0,0,1,1,7
610,3,2,20,3,5,1,0,0,0,0,1,10
611,1,1,37,3,0,0,0,0,0,9,1,5
612,1,2,28,3,0,0,0,0,0,1,1,6
613,1,2,21,3,0,0,0,0,0,9,1,4
614,1,1,25,3,0,0,0,0,0,8,1,1
615,3,1,15,3,1,1,0,0,0,0,1,6
616,1,2,26,3,0,0,0,0,0,9,1,5
617,2,1,26,3,0,0,1,0,0,9,1,5
618,2,2,27,3,0,0,2,0,0,9,1,5
619,2,1,87,3,0,0,1,0,0,9,1,7
620,1,1,45,3,0,0,0,0,0,1,1,5
621,1,1,34,3,0,0,0,0,0,9,1,2
622,1,1,57,2,0,0,0,0,0,9,2,10
623,2,2,45,3,0,0,0,1,0,11,1,3
624,3,1,15,3,5,1,0,0,0,0,1,1
625,1,2,75,3,0,0,0,0,0,1,1,5
626,1,1,23,3,0,0,0,0,0,3,1,5
627,1,1,39,3,0,0,0,0,0,8,1,5
628,1,2,40,3,0,0,0,0,0,9,1,3
629,3,2,35,3,5,3,0,0,0,0,1,2
630,3,2,8,3,5,3,0,0,0,0,1,2
631,1,1,49,3,0,0,0,0,0,4,1,5
632,1,1,40,3,0,0,0,0,0,1,1,4
633,3,1,41,3,5,1,0,0,0,0,1,8
634,1,1,22,3,0,0,0,0,0,4,1,5
635,1,1,55,3,0,0,0,0,0,4,2,6
636,3,2,24,3,5,1,0,0,0,0,1,7
637,1,1,27,3,0,0,0,0,0,3,1,3
638,1,1,24,2,0,0,0,0,0,9,1,3
639,2,1,24,3,0,0,2,0,0,9,1,2
640,1,2,71,3,0,0,0,0,0,9,1,7
641,2,2,20,3,0,0,1,0,0,9,1,8
642,2,2,59,3,0,0,0,3,0,11,1,2
643,1,2,39,3,0,0,0,0,0,9,1,3
644,1,2,35,3,0,0,0,0,0,9,1,4
645,1,1,55,3,0,0,0,0,0,19,1,5
646,1,2,38,3,0,0,0,0,0,9,1,1
647,3,2,39,3,1,3,0,0,0,0,1,5
648,1,2,19,3,0,0,0,0,0,19,1,7
649,2,1,24,3,0,0,0,0,0,19,1,4
650,2,2,36,3,0,0,0,4,0,11,1,5
651,2,2,43,3,0,0,0,3,0,11,1,5
652,2,1,23,3,0,0,0,4,0,11,1,9
653,3,2,10,2,4,1,0,0,0,0,1,2
654,1,2,52,3,0,0,0,0,0,9,1,10
655,1,1,35,3,0,0,0,0,0,1,1,3
656,1,1,31,2,0,0,0,0,0,5,1,2
657,3,1,18,2,1,3,0,0,0,0,1,6
658,1,1,41,3,0,0,0,0,0,2,1,4
659,1,1,49,3,0,0,0,0,0,9,1,1
660,2,2,43,2,0,0,1,0,0,9,1,1
661,3,2,61,2,1,1,0,0,0,0,1,3
662,3,1,14,3,5,3,0,0,0,0,1,3
663,1,1,49,3,0,0,0,0,0,1,1,8
664,3,1,23,2,1,3,0,0,0,0,1,9
665,1,2,53,3,0,0,0,0,0,9,1,8
666,1,2,37,3,0,0,0,0,0,9,1,10
667,1,1,44,3,0,0,0,0,0,1,1,4
668,3,2,53,3,8,1,0,0,0,0,1,4
669,1,2,37,3,0,0,0,0,0,9,1,3
670,1,1,21,3,0,0,0,0,0,1,1,5
671,3,1,41,3,1,3,0,0,0,0,1,4
672,3,2,21,3,5,3,0,0,0,0,1,2
673,1,1,24,3,0,0,0,0,0,9,1,5
674,1,1,32,3,0,0,0,0,0,9,1,2
675,1,2,38,3,0,0,0,0,0,9,1,5
676,3,2,39,3,1,1,0,0,0,0,1,3
677,3,2,22,3,1,1,0,0,0,0,1,5
678,1,2,49,3,0,0,0,0,0,9,1,2
679,1,2,35,3,0,0,0,0,0,9,1,9
680,1,1,38,2,0,0,0,0,0,1,1,4
681,1,1,27,3,0,0,0,0,0,3,1,2
682,3,2,25,3,1,3,0,0,0,0,1,7
683,1,1,39,3,0,0,0,0,0,4,1,5
684,1,1,31,2,0,0,0,0,0,3,1,9
685,1,1,29,3,0,0,0,0,0,3,1,3
686,1,2,35,3,0,0,0,0,0,9,1,4
687,3,1,12,3,5,2,0,0,0,0,1,1
688,1,1,45,3,0,0,0,0,0,9,1,8
689,1,2,28,3,0,0,0,0,0,9,1,2
690,1,1,30,3,0,0,0,0,0,1,1,5
691,1,1,45,3,0,0,0,0,0,9,3,7
692,1,1,25,3,0,0,0,0,0,3,1,4
693,3,1,29,3,1,1,0,0,0,0,1,2
694,1,2,37,3,0,0,0,0,0,9,1,3
695,1,1,34,3,0,0,0,0,0,9,1,5
696,1,1,55,2,0,0,0,0,0,1,1,6
697,1,2,44,3,0,0,0,0,0,9,1,4
698,3,1,15,3,1,1,0,0,0,0,1,7
699,3,2,32,3,1,3,0,0,0,0,1,6
700,1,1,53,3,0,0,0,0,0,1,1,3
701,3,2,44,3,4,3,0,0,0,0,1,1
702,1,1,57,2,0,0,0,0,0,1,1,9
703,1,2,33,3,0,0,0,0,0,9,1,3
704,1,1,35,3,0,0,0,0,0,8,1,6
705,3,1,10,2,5,1,0,0,0,0,1,4
706,1,2,30,3,0,0,0,0,0,9,1,7
707,1,1,60,3,0,0,0,0,0,1,1,9
708,1,1,44,3,0,0,0,0,0,9,1,1
709,3,2,31,3,1,1,0,0,0,0,1,5
710,1,2,38,3,0,0,0,0,0,9,1,4
711,1,1,50,3,0,0,0,0,0,9,1,7
712,1,2,31,3,0,0,0,0,0,9,1,10
713,1,1,61,3,0,0,0,0,0,8,1,9
714,1,1,31,3,0,0,0,0,0,9,1,4
715,2,1,65,3,0,0,1,0,0,9,1,2
716,3,2,33,3,5,1,0,0,0,0,1,5
717,1,1,33,3,0,0,0,0,0,3,1,3
718,3,2,51,3,4,3,0,0,0,0,1,3
719,1,1,31,3,0,0,0,0,0,19,3,6
720,3,2,31,3,8,1,0,0,0,0,1,3
721,2,1,33,3,0,0,1,0,0,9,1,3
722,1,1,27,3,0,0,0,0,0,3,1,3
723,3,2,59,2,1,1,0,0,0,0,1,4
724,3,1,67,2,1,1,0,0,0,0,1,4
725,1,1,37,3,0,0,0,0,0,1,2,4
726,1,1,32,3,0,0,0,0,0,3,1,3
727,3,2,57,3,5,3,0,0,0,0,1,5
728,2,2,56,3,0,0,0,3,0,11,1,5
729,2,2,62,3,0,0,0,4,0,11,1,4
730,1,1,50,3,0,0,0,0,0,8,1,6
731,1,1,70,3,0,0,0,0,0,4,1,2
732,1,2,25,3,0,0,0,0,0,1,1,3
733,2,2,58,2,0,0,0,3,0,11,1,4
734,2,2,28,3,0,0,0,3,0,11,1,1
735,2,2,3,3,0,0,0,3,0,11,1,4
736,1,1,40,3,0,0,0,0,0,9,1,6
737,1,1,26,3,0,0,0,0,0,3,1,6
738,3,2,49,3,5,1,0,0,0,0,1,3
739,1,2,65,2,0,0,0,0,0,9,1,6
740,3,1,23,3,5,1,0,0,0,0,1,6
741,1,1,17,3,0,0,0,0,0,1,1,6
742,1,2,35,3,0,0,0,0,0,9,1,6
743,1,1,34,3,0,0,0,0,0,1,1,2
744,1,1,53,3,0,0,0,0,0,8,1,10
745,1,1,23,3,0,0,0,0,0,1,1,3
746,1,1,26,3,0,0,0,0,0,19,1,7
747,1,1,25,3,0,0,0,0,0,9,1,8
748,1,1,46,3,0,0,0,0,0,1,1,3
749,1,1,32,3,0,0,0,0,0,3,1,1
750,2,1,35,3,0,0,1,0,0,9,1,9
751,1,1,19,3,0,0,0,0,0,3,1,5
752,1,1,28,3,0,0,0,0,0,9,1,5
753,2,2,36,3,0,0,1,0,0,9,1,5
754,2,2,36,3,0,0,2,0,0,9,1,5
755,1,1,44,3,0,0,0,0,0,8,1,2
756,3,1,69,3,1,3,0,0,0,0,1,7
757,3,1,62,2,5,3,0,0,0,0,1,2
758,1,1,19,3,0,0,0,0,0,9,1,5
759,3,2,40,3,1,1,0,0,0,0,1,2
760,1,2,25,3,0,0,0,0,0,9,1,9
761,1,2,28,3,0,0,0,0,0,1,1,3
762,1,1,62,3,0,0,0,0,0,1,1,5
763,1,1,56,2,0,0,0,0,0,1,1,8
764,3,1,47,3,5,2,0,0,0,0,1,8
765,1,1,29,3,0,0,0,0,0,1,1,4
766,1,2,29,3,0,0,0,0,0,9,1,4
767,1,1,29,3,0,0,0,0,0,3,1,6
768,1,1,20,3,0,0,0,0,0,9,1,4
769,1,1,29,3,0,0,0,0,0,9,1,7
770,2,2,19,3,0,0,1,0,0,9,1,8
771,1,2,77,3,0,0,0,0,0,9,1,9
772,1,1,75,3,0,0,0,0,0,9,1,6
773,1,1,56,3,0,0,0,0,0,9,1,7
774,1,1,39,3,0,0,0,0,0,3,1,3
775,1,2,35,3,0,0,0,0,0,9,1,5
776,1,1,35,3,0,0,0,0,0,3,1,6
777,1,1,36,2,0,0,0,0,0,5,1,7
778,1,1,51,3,0,0,0,0,0,9,1,3
779,1,1,58,3,0,0,0,0,0,5,1,5
780,3,2,57,3,5,1,0,0,0,0,1,8
781,1,2,23,2,0,0,0,0,0,1,1,9
782,1,2,50,2,0,0,0,0,0,9,1,1
783,1,1,35,3,0,0,0,0,0,5,1,3
784,1,2,47,3,0,0,0,0,0,1,1,2
785,1,2,36,2,0,0,0,0,0,1,1,2
786,1,1,36,3,0,0,0,0,0,8,1,8
787,1,2,56,3,0,0,0,0,0,1,1,8
788,3,2,69,2,5,1,0,0,0,0,1,9
789,1,2,31,3,0,0,0,0,0,3,1,1
790,1,1,59,3,0,0,0,0,0,9,1,8
791,1,2,49,3,0,0,0,0,0,9,1,9
792,1,1,30,3,0,0,0,0,0,3,1,5
793,3,1,36,3,5,3,0,0,0,0,1,7
794,1,2,37,3,0,0,0,0,0,1,1,3
795,1,2,54,3,0,0,0,0,0,9,1,3
796,3,2,14,3,1,1,0,0,0,0,1,6
797,1,1,55,3,0,0,0,0,0,8,1,3
798,1,2,33,3,0,0,0,0,0,1,1,3
799,1,1,33,3,0,0,0,0,0,3,1,1
800,1,1,41,3,0,0,0,0,0,9,1,3
801,1,1,24,3,0,0,0,0,0,5,1,2
802,1,1,22,3,0,0,0,0,0,9,1,4
803,1,1,45,3,0,0,0,0,0,9,1,3
804,1,1,46,3,0,0,0,0,0,1,1,5
805,1,1,31,3,0,0,0,0,0,3,1,2
806,1,2,24,3,0,0,0,0,0,1,1,2
807,1,1,37,3,0,0,0,0,0,5,1,3
808,3,2,52,2,5,3,0,0,0,0,1,10
809,3,2,44,3,5,3,0,0,0,0,1,7
810,1,1,29,3,0,0,0,0,0,3,1,6
811,1,1,54,3,0,0,0,0,0,9,1,10
812,1,1,24,3,0,0,0,0,0,9,1,1
813,1,1,20,3,0,0,0,0,0,9,1,3
814,1,2,43,3,0,0,0,0,0,9,1,2
815,1,1,19,3,0,0,0,0,0,9,1,3
816,1,1,32,3,0,0,0,0,0,9,1,1
817,2,2,50,3,0,0,0,3,0,11,1,2
818,2,2,69,3,0,0,0,3,0,11,1,6
819,1,2,27,3,0,0,0,0,0,3,1,7
820,1,1,38,3,0,0,0,0,0,4,1,5
821,1,2,32,3,0,0,0,0,0,9,1,2
822,1,2,31,3,0,0,0,0,0,9,1,3
823,3,1,73,3,8,7,0,0,0,0,1,3
824,1,1,19,3,0,0,0,0,0,3,1,5
825,1,2,33,3,0,0,0,0,0,9,1,2
826,3,2,55,3,9,5,0,0,0,0,1,3
827,1,1,24,3,0,0,0,0,0,3,1,2
828,1,2,24,3,0,0,0,0,0,9,1,3
829,1,1,53,3,0,0,0,0,0,9,1,3
830,1,1,38,2,0,0,0,0,0,1,1,4
831,1,2,48,3,0,0,0,0,0,9,1,3
832,1,1,44,3,0,0,0,0,0,3,1,6
833,1,1,35,3,0,0,0,0,0,1,1,3
834,1,1,28,3,0,0,0,0,0,8,1,2
835,1,1,42,3,0,0,0,0,0,9,1,2
836,1,1,50,3,0,0,0,0,0,9,1,6
837,1,1,21,3,0,0,0,0,0,9,1,8
838,1,1,64,3,0,0,0,0,0,8,1,8
839,3,1,49,2,4,1,0,0,0,0,1,3
840,1,1,42,3,0,0,0,0,0,3,1,2
841,1,2,23,3,0,0,0,0,0,1,1,5
842,1,1,34,3,0,0,0,0,0,5,1,6
843,2,2,35,3,0,0,1,0,0,9,1,1
844,3,2,56,3,5,1,0,0,0,0,1,10
845,3,2,47,2,1,3,0,0,0,0,1,3
846,1,1,57,3,0,0,0,0,0,9,1,3
847,2,2,57,3,0,0,1,0,0,9,1,3
848,1,1,44,3,0,0,0,0,0,5,1,2
849,3,2,53,3,1,1,0,0,0,0,1,5
850,1,2,32,3,0,0,0,0,0,9,1,2
851,3,2,18,3,4,3,0,0,0,0,1,2
852,3,1,57,3,8,1,0,0,0,0,1,3
853,2,2,58,2,0,0,2,0,0,8,1,6
854,2,1,27,3,0,0,2,0,0,8,1,4
855,1,1,46,3,0,0,0,0,0,1,1,5
856,1,1,34,3,0,0,0,0,0,3,1,2
857,1,1,17,3,0,0,0,0,0,1,1,7
858,1,2,54,3,0,0,0,0,0,9,1,3
859,1,1,35,3,0,0,0,0,0,9,1,9
860,1,2,56,3,0,0,0,0,0,1,1,10
861,1,2,55,3,0,0,0,0,0,1,1,9
862,2,2,13,3,0,0,1,0,0,9,1,9
863,1,1,73,3,0,0,0,0,0,9,1,6
864,2,2,68,3,0,0,2,0,0,9,1,6
865,2,2,6,3,0,0,2,0,0,9,1,6
866,2,2,4,3,0,0,2,0,0,9,1,6
867,2,1,73,2,0,0,0,3,0,11,1,7
868,3,2,26,2,1,3,0,0,0,0,1,3
869,2,2,84,3,0,0,0,2,0,11,1,5
870,1,2,36,3,0,0,0,0,0,9,1,8
871,1,1,11,3,0,0,0,0,0,1,1,3
872,3,1,45,3,9,5,0,0,0,0,1,4
873,1,2,33,3,0,0,0,0,0,9,1,2
874,1,1,26,3,0,0,0,0,0,9,1,2
875,2,2,61,3,0,0,0,2,0,11,1,2
876,1,1,47,3,0,0,0,0,0,2,1,7
877,1,1,25,3,0,0,0,0,0,1,1,3
878,3,2,79,2,4,1,0,0,0,0,1,2
879,3,2,17,2,5,1,0,0,0,0,1,2
880,1,1,29,3,0,0,0,0,0,2,1,5
881,1,2,37,3,0,0,0,0,0,9,1,5
882,1,2,41,3,0,0,0,0,0,9,1,2
883,1,2,48,2,0,0,0,0,0,1,1,4
884,1,1,45,3,0,0,0,0,0,1,1,5
885,1,2,33,3,0,0,0,0,0,3,1,9
886,3,2,33,3,1,3,0,0,0,0,1,8
887,1,2,57,2,0,0,0,0,0,1,1,5
888,3,2,4,3,5,1,0,0,0,0,1,2
889,1,1,51,3,0,0,0,0,0,9,1,2
890,3,2,28,3,4,1,0,0,0,0,1,2
891,3,1,54,3,1,3,0,0,0,0,1,5
892,1,2,32,2,0,0,0,0,0,3,1,6
893,3,1,13,3,4,2,0,0,0,0,1,7
894,1,1,49,3,0,0,0,0,0,9,1,9
895,1,1,29,3,0,0,0,0,0,2,1,4
896,1,1,28,3,0,0,0,0,0,9,1,10
897,1,1,27,3,0,0,0,0,0,4,1,3
898,1,1,32,3,0,0,0,0,0,1,1,5
899,3,2,16,3,5,1,0,0,0,0,1,5
900,1,1,15,2,0,0,0,0,0,1,1,4
901,3,2,47,3,4,2,0,0,0,0,1,8
902,1,1,31,3,0,0,0,0,0,3,1,5
903,3,1,27,3,1,1,0,0,0,0,1,2
904,3,1,60,2,5,1,0,0,0,0,1,7
905,1,1,25,3,0,0,0,0,0,3,1,5
906,1,1,51,2,0,0,0,0,0,3,1,2
907,1,1,18,3,0,0,0,0,0,9,1,3
908,1,1,28,3,0,0,0,0,0,4,1,2
909,1,1,38,3,0,0,0,0,0,3,1,2
910,1,1,29,3,0,0,0,0,0,8,1,4
911,1,1,21,3,0,0,0,0,0,9,1,6
912,2,1,29,3,0,0,1,0,0,9,1,3
913,1,1,35,3,0,0,0,0,0,5,1,3
914,1,1,43,3,0,0,0,0,0,4,1,2
915,1,1,20,3,0,0,0,0,0,3,1,2
916,1,2,44,3,0,0,0,0,0,8,1,8
917,1,2,45,3,0,0,0,0,0,3,1,5
918,1,2,43,3,0,0,0,0,0,9,1,10
919,1,1,27,2,0,0,0,0,0,1,1,6
920,1,1,39,3,0,0,0,0,0,8,1,3
921,1,1,32,3,0,0,0,0,0,9,1,2
922,1,1,38,3,0,0,0,0,0,3,1,2
923,1,2,48,3,0,0,0,0,0,1,1,10
924,1,2,32,3,0,0,0,0,0,1,1,4
925,1,2,32,3,0,0,0,0,0,3,1,3
926,1,1,22,3,0,0,0,0,0,1,1,3
927,3,2,86,2,5,3,0,0,0,0,1,6
928,1,2,23,3,0,0,0,0,0,90,1,2
929,1,2,44,3,0,0,0,0,0,9,1,3
930,1,1,23,3,0,0,0,0,0,9,1,5
931,1,1,20,2,0,0,0,0,0,1,1,3
932,2,2,15,3,0,0,1,0,0,9,1,1
933,3,1,4,3,5,1,0,0,0,0,1,4
934,3,1,14,3,1,3,0,0,0,0,1,5
935,1,1,17,2,0,0,0,0,0,3,1,2
936,1,1,62,3,0,0,0,0,0,9,1,8
937,1,2,25,3,0,0,0,0,0,3,1,3
938,1,1,40,3,0,0,0,0,0,3,1,2
939,1,1,17,3,0,0,0,0,0,3,1,4
940,2,2,52,3,0,0,1,0,0,9,1,4
941,1,1,27,3,0,0,0,0,0,3,1,2
942,1,1,28,3,0,0,0,0,0,4,1,1
943,2,2,32,3,0,0,0,0,0,4,1,1
944,1,1,29,3,0,0,0,0,0,3,1,3
945,1,1,30,3,0,0,0,0,0,9,1,10
946,1,2,33,3,0,0,0,0,0,3,1,2
947,2,1,94,3,0,0,0,3,0,11,1,10
948,1,1,20,3,0,0,0,0,0,9,1,2
949,3,1,68,2,9,7,0,0,0,0,1,9
950,1,2,78,3,0,0,0,0,0,9,1,9
951,1,1,66,3,0,0,0,0,0,1,1,4
952,3,2,6,3,9,7,0,0,0,0,1,3
953,1,1,21,2,0,0,0,0,0,3,1,2
954,1,1,41,3,0,0,0,0,0,9,1,4
955,2,1,49,3,0,0,1,0,0,9,1,4
956,1,1,32,3,0,0,0,0,0,9,1,10
957,1,1,49,3,0,0,0,0,0,3,1,9
958,3,2,12,3,8,1,0,0,0,0,1,8
959,1,1,31,3,0,0,0,0,0,9,1,3
960,2,2,31,3,0,0,2,0,0,9,1,5
961,2,1,24,3,0,0,2,0,0,9,1,5
962,1,1,26,3,0,0,0,0,0,9,1,4
963,2,2,49,3,0,0,2,0,0,9,1,8
964,1,2,59,3,0,0,0,0,0,9,1,4
965,1,1,42,3,0,0,0,0,0,8,1,4
966,2,2,26,3,0,0,1,0,0,9,1,10
967,1,2,18,3,0,0,0,0,0,9,1,3
968,3,2,20,3,4,1,0,0,0,0,1,3
969,2,2,19,3,0,0,0,0,0,19,1,3
970,1,1,32,3,0,0,0,0,0,3,1,7
971,1,1,47,3,0,0,0,0,0,8,1,2
972,1,1,31,3,0,0,0,0,0,9,1,2
973,3,1,43,3,4,3,0,0,0,0,1,2
974,1,1,28,3,0,0,0,0,0,19,1,3
975,1,1,41,3,0,0,0,0,0,9,1,6
976,1,1,52,3,0,0,0,0,0,1,1,4
977,3,2,53,3,4,2,0,0,0,0,1,5
978,3,1,12,3,5,1,0,0,0,0,1,2
979,1,1,17,3,0,0,0,0,0,9,1,6
980,1,2,78,2,0,0,0,0,0,9,1,9
981,3,1,18,3,5,4,0,0,0,0,1,9
982,1,1,31,3,0,0,0,0,0,3,1,4
983,3,1,65,2,5,1,0,0,0,0,1,5
984,1,1,53,3,0,0,0,0,0,1,1,7
985,1,1,60,3,0,0,0,0,0,9,1,4
986,3,1,36,2,8,1,0,0,0,0,1,4
987,1,1,31,2,0,0,0,0,0,9,1,3
988,1,2,25,3,0,0,0,0,0,3,1,2
989,1,1,19,3,0,0,0,0,0,1,1,8
990,1,1,27,3,0,0,0,0,0,1,1,9
991,1,1,46,2,0,0,0,0,0,1,1,3
992,1,2,43,3,0,0,0,0,0,9,1,3
993,1,1,29,3,0,0,0,0,0,3,1,1
994,1,1,19,3,0,0,0,0,0,1,1,4
995,1,2,33,3,0,0,0,0,0,9,1,6
996,1,1,26,3,0,0,0,0,0,3,1,6
997,1,2,49,3,0,0,0,0,0,9,1,3
998,2,2,77,3,0,0,1,0,0,9,1,2
999,3,1,77,2,8,1,0,0,0,0,1,9
1000,3,2,37,3,5,1,0,0,0,0,1,8
1001,1,2,32,3,0,0,0,0,0,3,1,3
1002,1,1,19,3,0,0,0,0,0,1,1,7
1003,1,1,29,2,0,0,0,0,0,5,1,5
1004,1,1,50,1,0,0,0,0,0,3,1,3
1005,1,1,57,2,0,0,0,0,0,9,1,5
1006,1,1,49,3,0,0,0,0,0,3,1,2
1007,1,1,27,3,0,0,0,0,0,9,1,3
1008,3,2,24,3,5,1,0,0,0,0,1,2
1009,1,1,17,2,0,0,0,0,0,3,1,9
1010,1,1,37,3,0,0,0,0,0,9,1,3
1011,1,1,21,3,0,0,0,0,0,9,1,5
1012,1,1,26,3,0,0,0,0,0,8,1,7
1013,2,1,27,3,0,0,1,0,0,9,1,6
1014,1,2,28,3,0,0,0,0,0,9,1,6
1015,1,1,50,3,0,0,0,0,0,9,1,2
1016,2,2,27,2,0,0,1,0,0,9,1,2
1017,3,2,21,3,1,3,0,0,0,0,1,5
1018,2,2,54,2,0,0,2,0,0,9,1,6
1019,3,2,22,3,4,1,0,0,0,0,1,10
1020,1,2,32,3,0,0,0,0,0,9,1,7
1021,1,1,36,3,0,0,0,0,0,4,1,2
1022,3,1,6,3,8,1,0,0,0,0,1,4
1023,1,1,42,3,0,0,0,0,0,3,1,1
1024,1,1,50,3,0,0,0,0,0,5,1,1
1025,1,2,27,3,0,0,0,0,0,9,1,6
1026,1,1,47,3,0,0,0,0,0,9,1,4
1027,3,1,36,2,9,5,0,0,0,0,1,1
1028,1,2,30,3,0,0,0,0,0,1,1,3
1029,1,1,41,3,0,0,0,0,0,1,1,3
1030,3,1,88,2,1,3,0,0,0,0,1,9
1031,1,2,24,3,0,0,0,0,0,9,1,5
1032,1,2,29,3,0,0,0,0,0,9,1,2
1033,1,1,26,3,0,0,0,0,0,3,1,2
1034,3,2,31,3,1,1,0,0,0,0,1,8
1035,1,1,26,3,0,0,0,0,0,3,1,2
1036,1,1,34,3,0,0,0,0,0,9,1,4
1037,1,1,26,3,0,0,0,0,0,9,1,4
1038,1,2,54,3,0,0,0,0,0,9,1,5
1039,1,1,61,3,0,0,0,0,0,21,1,10
1040,1,2,52,3,0,0,0,0,0,9,1,2
1041,1,2,15,3,0,0,0,0,0,1,1,3
1042,1,2,29,3,0,0,0,0,0,9,1,6
1043,1,1,57,3,0,0,0,0,0,1,1,6
1044,1,2,32,3,0,0,0,0,0,1,1,3
1045,1,1,45,3,0,0,0,0,0,9,1,3
1046,1,1,48,3,0,0,0,0,0,3,1,2
1047,1,1,43,3,0,0,0,0,0,1,1,4
1048,3,1,39,3,9,5,0,0,0,0,1,3
